id,BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2,EC3,EC4,EC5,EC6
C00129,292.4552797,6.123609001,3.508652845,6.534394703,2.581112752,5.410774352,3.178033497,0.493217072,15.64539425,6.606881965,246.005826,1.357142857,1.857142857,2.214285714,0.0,233.996,8.591715976,10.8002244,-5.011690209,9,0.0,15.64539425,5.57310453,13.34455882,0.0,15.64539425,13.34455882,17.9644751,21.50620512,0,0,0,1,0,0,1,0
C00130,814.5390123,10.77667556,6.396289329,7.926586072,4.888339492,6.127692283,3.868930007,2.316482363,44.52864632,11.16387794,348.0471,1.347826087,2.086956522,2.782608696,-1.66,335.104,3.052763104,11.59927939,-4.739606836,13,18.31189916,7.822697123,0.0,0.0,0.0,18.98657506,24.53980033,13.8256584,55.90581131,0,0,1,1,1,0,0,1
C00131,1072.088995,13.76336877,7.811047011,12.33223398,5.901950927,10.32192134,7.521963095,2.58758587,48.51080728,12.2386844,491.0008308,1.133333333,1.833333333,2.5,-1.32,475.055,5.675150862,11.76392353,-5.638865702,20,24.17588835,23.46809137,0.0,0.0,6.420821623,40.44983209,24.85665557,31.57701771,51.62835566,0,0,1,1,0,0,0,0
C00132,2.0,1.0,0.447213596,0.447213596,0.0,0.0,0.0,0.0,0.0,0.0,32.02621475,1.5,1.5,1.5,-0.04,28.01,-27.04,7.0,1.0,1,0.0,0.0,0.0,0.0,7.109797541,0.0,0.0,0.0,8.0,0,0,1,1,1,0,0,0
C00133,59.81353753,2.64273441,1.62708968,1.62708968,1.126912803,1.126912803,0.389527556,0.0,12.01114612,0.0,89.04767846,2.0,2.166666667,2.166666667,-0.57,82.038,1.72154519,9.574074074,-0.962962963,3,6.041840829,5.969305288,0.0,6.9237372,0.0,5.969305288,12.96557803,4.794537184,22.0,1,1,1,1,0,0,0,1
C00134,17.509775,2.914213562,2.316496581,2.316496581,1.28445705,1.28445705,0.658248291,0.288675135,0.0,0.0,88.10004838,0.833333333,1.166666667,1.333333333,-0.08,76.058,3.92,5.159027778,0.775,2,0.0,0.0,0.0,25.93115606,0.0,0.0,12.84164325,0.0,14.0,0,0,1,1,0,0,0,1
C00135,231.9852515,5.198377303,3.159372183,3.159372183,2.209395482,2.209395482,1.301101975,0.715163637,12.01114612,6.420821623,155.0694765,1.909090909,2.636363636,3.090909091,-1.36,146.085,2.047487036,10.26253496,-1.006481482,5,6.041840829,5.969305288,0.0,0.0,12.61766519,5.969305288,12.46266245,11.21535881,32.66666667,1,1,1,1,0,1,1,1
C00136,1745.807133,24.55509832,15.6011891,21.10797463,12.03978717,17.42784294,11.25301544,4.571343077,84.55497195,41.60735208,837.1570738,1.056603774,1.735849057,2.396226415,-2.44,795.296,13.66917054,12.63942846,-5.560622239,28,36.25988634,23.46809137,32.53309655,6.420821623,37.09900013,69.14135342,70.67744319,50.69749222,102.2221094,0,0,1,1,0,0,0,1
C00137,103.587975,5.464101615,3.549193339,3.549193339,2.94355492,2.94355492,2.099462226,1.212125081,36.62379833,0.0,180.0633881,0.333333333,0.416666667,0.5,-0.24,168.06,1.32667687,8.973703704,-1.64037037,6,36.62379833,0.0,0.0,0.0,0.0,0.0,36.62379833,0.0,44.0,0,0,1,1,0,0,0,0
C00140,235.171784,6.968432913,4.54660986,4.54660986,3.455164039,3.455164039,2.270069222,1.48766625,43.15782842,0.0,221.0899372,1.333333333,1.933333333,2.4,-0.73,206.089,2.63941859,10.74091167,-1.454212963,7,24.35373999,0.0,0.0,0.0,6.9237372,5.907179729,37.56750392,9.531400138,48.83333333,0,0,1,1,1,0,1,0
C00141,114.8421899,3.553418013,2.325230761,2.325230761,1.824103873,1.824103873,0.735162896,0.246950575,17.67045628,0.0,116.0473441,1.375,1.75,1.75,-0.86,108.052,1.728094061,10.24305556,-1.347222222,3,0.0,5.969305288,13.8474744,0.0,5.917906046,11.75255023,13.8474744,9.589074368,28.66666667,1,1,1,1,0,0,0,0
C00143,1148.582771,15.72325445,10.23426382,10.23426382,7.860296457,7.860296457,5.645501974,4.004166341,23.88763113,35.95454174,457.1709815,1.242424242,1.96969697,2.636363636,-4.29,434.263,4.512585763,12.436771,-1.296235228,13,11.7292271,11.93861058,0.0,30.6862899,30.7611722,40.98676491,24.9253249,9.589074368,91.66666667,2,2,1,1,0,0,0,0
C00145,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97989603,3.0,3.0,3.0,0.35,32.067,7.778571429,3.777777778,0.444444444,2,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,0.0,0,0,1,1,0,0,0,0
C00148,96.6017922,3.804530453,2.766882893,2.766882893,1.987176196,1.987176196,1.358408896,0.89532672,5.969305288,6.041840829,115.0633285,1.75,2.5,2.75,-0.57,106.06,0.979577193,10.13907407,-0.719907407,3,6.041840829,5.969305288,0.0,19.38639965,0.0,5.969305288,18.88348408,4.794537184,23.0,1,1,1,0,0,0,1,1
C00149,128.9196845,4.03658126,2.164137591,2.164137591,1.451898132,1.451898132,0.653029673,0.252713055,24.46339859,0.0,134.0215233,1.333333333,1.777777778,1.888888889,-1.1,128.039,3.479710145,9.721435185,-1.789351852,5,0.0,11.93861058,0.0,0.0,0.0,11.93861058,12.52478801,9.589074368,38.16666667,2,2,1,1,0,1,0,1
C00151,62.56842503,2.64273441,1.049739411,1.049739411,0.504904335,0.504904335,0.142576981,0.0,12.51406169,0.0,74.02420337,2.4,2.6,2.6,-0.57,70.027,0.596180758,9.636574074,-0.851851852,4,0.0,28.14879375,0.0,0.0,0.0,5.969305288,6.544756406,4.794537184,21.17824074,1,1,1,1,0,0,1,1
C00152,133.7744375,4.03658126,2.304340372,2.304340372,1.615167728,1.615167728,0.738295074,0.304056349,17.91832585,6.420821623,132.0534921,1.555555556,2.0,2.111111111,-1.1,124.055,3.479710145,9.993055556,-1.214074074,5,6.041840829,5.969305288,0.0,0.0,0.0,11.87648502,12.46266245,9.589074368,34.16666667,1,1,1,1,1,1,0,1
C00153,207.5576621,4.304530453,2.503213995,2.503213995,1.60595117,1.60595117,0.946054734,0.508512197,5.907179729,0.0,122.0480128,1.666666667,2.444444444,2.777777778,-1.38,116.079,1.2528322,10.38314815,-0.441574074,3,0.0,0.0,0.0,12.13273414,12.39368714,5.907179729,0.0,0.0,25.33333333,0,0,0,1,1,0,0,0
C00154,1960.177095,30.55509832,21.6011891,27.10797463,16.28242786,21.67048363,14.28334552,6.654323452,84.55497195,41.60735208,1005.344875,0.876923077,1.476923077,2.092307692,-2.44,939.428,20.76117671,12.73170406,-5.572363311,28,36.25988634,23.46809137,109.582956,6.420821623,37.09900013,69.14135342,147.7273027,50.69749222,119.747495,0,0,1,1,1,0,0,0
C00155,86.10749561,3.680739213,2.274215467,2.906670999,1.457012673,1.904226268,1.015499976,0.262560609,12.01114612,0.0,135.0353995,1.875,2.375,2.5,-0.22,126.116,2.872924705,9.930262346,-0.959212963,4,6.041840829,5.969305288,0.0,12.17367523,0.0,18.59809444,12.46266245,4.794537184,22.41101852,1,1,0,1,0,1,0,0
C00156,237.5330614,4.698377303,2.722704946,2.722704946,1.852026589,1.852026589,1.114255286,0.604007114,5.969305288,11.31296333,138.0316941,1.2,1.7,2.1,-1.51,132.074,1.253904639,10.23059335,-0.986111111,3,5.749511833,5.969305288,0.0,24.26546827,0.0,5.969305288,0.0,0.0,32.0,1,1,1,1,0,1,0,1
C00157,427.6398127,9.911302701,5.622886122,7.083479609,4.807664678,6.218489649,2.937081972,0.949340291,20.53354548,26.15820566,311.0770032,1.25,1.9,2.4,-0.99,293.083,9.000090829,11.6008853,-4.479020141,12,0.0,116.4313088,0.0,0.0,0.0,20.76713885,6.103966388,23.08626852,42.68809362,0,0,0,1,1,0,0,0
C00158,227.3673222,5.776380112,3.171013189,3.171013189,2.477767597,2.477767597,1.285437025,0.714077322,36.35060992,0.0,192.0270026,0.923076923,1.230769231,1.384615385,-1.63,184.059,3.518164452,10.31555556,-2.738425926,7,0.0,17.90791586,0.0,0.0,0.0,17.90791586,18.44269406,14.38361155,54.25,3,3,0,1,0,1,0,1
C00159,146.2188491,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.081733811,37.31277424,0.0,180.0633881,0.916666667,1.5,2.0,-0.24,168.06,1.581758759,9.119537037,-1.568935185,6,24.41586555,0.0,0.0,0.0,0.0,0.0,30.70589228,4.736862954,41.66666667,0,0,0,1,0,0,1,0
C00160,40.15772188,2.27005561,1.0975121,1.0975121,0.551852426,0.551852426,0.135260401,0.0,12.57618725,0.0,76.01604399,1.8,2.0,2.0,-0.57,72.019,3.43,9.118055556,-1.189814815,3,6.606881965,5.969305288,0.0,0.0,0.0,5.969305288,0.0,4.794537184,22.16666667,1,1,1,0,1,0,0,0
C00161,74.79398752,2.64273441,0.881855088,0.881855088,0.407214637,0.407214637,0.087310213,0.0,12.25546581,0.0,72.99256889,1.8,2.0,2.0,-0.86,72.019,0.41388535,9.655092593,-1.268518519,4,0.0,26.95106757,0.0,0.0,0.0,12.25546581,0.0,9.589074368,24.92824074,1,1,1,1,0,1,0,0
C00162,29.01955001,1.732050808,0.427730943,0.427730943,0.091287093,0.091287093,0.0,0.0,6.472220865,0.0,44.99765427,2.666666667,2.666666667,2.666666667,-0.53,44.009,1.47,9.111111111,-0.583333333,3,0.0,16.37328544,0.0,0.0,0.0,6.472220865,0.0,0.0,16.05555556,0,1,1,1,1,0,0,0
C00163,40.15772188,2.27005561,1.488391115,1.488391115,0.747291934,0.747291934,0.30245145,0.0,5.969305288,6.420821623,74.03677943,2.0,2.2,2.2,-0.53,68.031,3.47,9.368055556,-0.74537037,2,0.0,5.969305288,6.9237372,0.0,6.420821623,5.969305288,13.34455882,4.794537184,18.16666667,1,1,0,1,0,0,0,1
C00164,83.10802962,3.125897658,1.838961869,1.838961869,1.272530342,1.272530342,0.400171204,0.212963369,5.969305288,12.20406657,102.0316941,1.571428571,2.0,2.0,-0.86,96.041,5.14,9.873333333,-1.0625,3,12.20406657,5.969305288,0.0,6.9237372,0.0,11.75255023,13.34455882,9.589074368,26.83333333,1,1,1,1,1,1,0,1
C00166,289.9017745,5.698377303,3.499645472,3.499645472,2.390704155,2.390704155,1.446041877,0.85686997,11.75255023,6.420821623,164.0473441,1.166666667,1.75,2.25,-1.64,156.096,2.196104624,10.71268896,-1.37606198,3,0.0,5.969305288,30.33183534,5.563451492,6.420821623,11.75255023,6.420821623,16.00989599,36.5,1,1,1,1,0,1,1,0
C00167,1202.056427,17.02618222,9.981875037,12.97276527,7.718719526,10.71515728,7.721373074,3.33558893,94.71628441,0.0,580.0342851,0.972972973,1.621621622,2.216216216,-1.87,558.109,6.772139179,12.1510731,-5.723421043,22,36.62379833,27.30444293,0.0,0.0,12.26321064,21.61469953,55.24569261,36.75648535,91.33310028,1,1,1,1,0,1,1,0
C00168,95.10802962,3.180739213,1.551636245,1.551636245,0.886442783,0.886442783,0.382142602,0.0676302,18.3594322,0.0,104.0109586,1.428571429,1.857142857,1.857142857,-0.9,100.029,1.884313726,9.662037037,-1.594907407,4,6.606881965,5.969305288,0.0,0.0,0.0,11.75255023,0.0,9.589074368,30.83333333,1,1,0,0,0,1,1,0
C00169,135.3640961,3.416502219,1.462071797,2.99236854,0.900899637,2.064627725,0.626669655,0.117204875,13.91593719,0.0,140.9827089,1.625,2.0,2.0,-0.58,136.987,5.42,9.613055556,-4.696373457,7,0.0,13.91593719,0.0,0.0,0.0,13.91593719,0.0,9.088795447,23.11611111,0,0,0,1,0,0,0,1
C00170,621.1244457,9.630228955,6.06707079,7.46091764,4.584586983,5.495270586,3.991237523,2.317198001,24.53980033,5.817862778,297.0895603,1.35,2.15,2.9,-1.42,282.22,2.025066571,10.14755716,-1.04098167,9,24.05195357,0.0,0.0,6.255769184,5.752853607,28.74362567,24.53980033,4.736862954,47.0522338,0,0,0,1,1,0,0,0
C00173,65.95524698,3.308060413,1.261801681,1.670049972,0.622008468,1.077350269,0.408248291,0.0,0.0,0.0,87.99828575,2.4,3.2,3.4,0.02,84.099,0.650910621,10.47726852,0.291342593,4,0.0,35.88316208,0.0,0.0,0.0,17.74406608,13.34455882,4.794537184,13.10375,0,0,1,1,0,0,0,0
C00177,6.754887502,1.0,0.223606798,0.223606798,0.0,0.0,0.0,0.0,0.0,0.0,26.00362258,1.5,1.5,1.5,-0.51,26.018,-4.470784314,6.25,4.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1,1,0,1,0,0
C00179,81.02718015,4.27005561,3.050476816,3.050476816,1.836233746,1.836233746,0.946351261,0.492394699,0.0,5.959554569,130.1218464,1.444444444,2.111111111,2.555555556,-0.77,116.083,7.23,6.765248016,0.034279101,4,0.0,0.0,0.0,19.38639965,6.544756406,5.959554569,12.84164325,0.0,23.16666667,0,0,0,1,1,0,0,1
C00180,203.4159526,4.304530453,2.588414546,2.588414546,1.671177968,1.671177968,1.020739643,0.580729834,5.969305288,0.0,122.0367794,1.222222222,1.777777778,2.111111111,-1.31,116.075,1.287705032,10.20092593,-0.879074074,2,0.0,5.969305288,18.19910121,12.13273414,0.0,5.969305288,0.0,0.0,26.33333333,1,1,1,1,0,0,0,1
C00181,102.6059378,4.625897658,2.965421244,2.965421244,2.272429169,2.272429169,1.474040131,0.790638472,24.60192589,6.606881965,150.0528234,1.0,1.6,2.1,-0.2,140.05,1.277891157,8.87662037,-1.413194444,5,18.31189916,0.0,0.0,0.0,0.0,0.0,24.60192589,4.736862954,34.33333333,0,0,1,0,1,0,1,0
C00183,90.42945954,3.553418013,2.537773283,2.537773283,2.108038027,2.108038027,1.003387475,0.285153962,12.01114612,5.917906046,117.0789786,1.625,2.0,2.0,-0.57,106.06,1.930321529,10.01574074,-0.930555556,3,6.041840829,5.969305288,13.8474744,5.917906046,0.0,5.969305288,19.88931523,4.794537184,25.33333333,1,1,1,1,0,1,0,1
C00185,378.0184384,10.81096817,7.079025681,7.079025681,5.526831883,5.526831883,3.97897261,2.569694053,74.62554849,0.0,342.1162115,0.652173913,1.260869565,1.826086957,-0.44,320.121,3.646722911,9.942733135,-1.739073654,11,48.8317311,0.0,0.0,0.0,0.0,0.0,61.41178456,14.21058886,74.83333333,0,0,1,1,1,0,1,0
C00186,57.05865003,2.64273441,1.551955237,1.551955237,1.014211137,1.014211137,0.35739023,0.0,12.07327168,0.0,90.03169405,1.833333333,2.0,2.0,-0.57,84.03,1.72154519,9.449074074,-1.231481482,3,6.103966388,5.969305288,0.0,6.9237372,0.0,5.969305288,13.02770359,4.794537184,24.0,1,1,1,0,0,1,1,0
C00187,591.0697059,13.2536913,12.62984502,12.62984502,12.18636677,12.18636677,10.27908128,8.666244579,0.0,6.103966388,386.3548661,1.0,1.785714286,2.535714286,-0.3,340.296,3.420973362,10.20983135,-0.076591607,1,0.0,0.0,65.5302755,97.7039902,0.0,0.0,111.3516902,0.0,48.0,0,0,1,1,1,0,1,0
C00188,91.28421252,3.553418013,2.218621903,2.218621903,1.604624513,1.604624513,0.804872614,0.206339345,18.1151125,0.0,119.0582431,1.75,2.125,2.125,-0.61,110.048,1.902080656,9.855740741,-1.180555556,4,6.041840829,5.969305288,0.0,6.9237372,0.0,5.969305288,19.06954442,4.794537184,29.33333333,1,1,1,1,0,1,1,1
C00189,8.0,1.914213562,1.224476057,1.224476057,0.512281932,0.512281932,0.129099445,0.0,0.0,6.606881965,61.05276384,1.75,2.0,2.0,-0.08,54.028,1.92,7.75,0.097222222,2,0.0,0.0,0.0,0.0,6.544756406,0.0,0.0,0.0,13.0,0,0,1,1,0,1,0,0
C00191,205.1594481,5.947264863,3.553939491,3.553939491,2.757261669,2.757261669,1.831593729,1.065275439,36.67519757,0.0,194.0426527,1.0,1.538461539,2.0,-0.73,184.059,1.788506891,10.3736952,-1.806018519,7,18.31189916,5.969305288,0.0,0.0,0.0,5.969305288,30.70589228,9.531400138,48.83333333,1,1,1,1,0,0,1,0
C00192,2.0,1.0,0.25819889,0.25819889,0.0,0.0,0.0,0.0,0.0,0.0,33.02146372,1.5,1.5,1.5,-0.08,30.006,-14.58,6.5,3.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,1,0,0,0,0
C00195,323.733761,11.61259087,9.340829298,9.340829298,6.278420775,6.278420775,4.160874356,2.610885503,12.14580722,13.01697727,326.269519,1.043478261,1.565217391,2.043478261,-0.87,290.213,13.28051123,11.06008265,-0.787214584,5,0.0,96.16413502,45.44866694,0.0,0.0,6.410095306,96.11940389,0.0,52.75689681,0,0,1,1,1,0,0,0
C00196,292.4920898,5.125897658,2.868961474,2.868961474,1.978458331,1.978458331,1.245134123,0.703905572,17.46832895,5.563451492,154.0266087,1.272727273,1.909090909,2.363636364,-1.71,148.073,1.235986288,10.30287037,-1.26537037,4,5.563451492,5.969305288,6.066367069,12.13273414,0.0,5.969305288,0.0,0.0,37.66666667,1,1,1,1,0,1,0,1
C00197,182.1247076,4.827185822,2.436676764,3.966973507,1.640378506,2.879731297,1.171059856,0.238985321,26.50285076,0.0,185.9929392,1.545454546,2.0,2.272727273,-0.46,179.0,5.959287212,9.926472978,-4.682615741,8,0.0,13.79200241,0.0,0.0,0.0,13.79200241,6.103966388,13.88333263,33.19084184,1,1,1,1,1,0,0,0
C00198,178.8771238,5.574586063,3.431698411,3.431698411,2.583934884,2.583934884,1.743286972,0.980003922,36.9920528,0.0,178.047738,1.25,1.833333333,2.333333333,-0.69,168.06,1.415744324,10.66490741,-1.733518519,6,12.20793278,5.969305288,0.0,0.0,0.0,5.969305288,24.41586555,9.531400138,43.0,0,0,0,1,1,0,0,0
C00199,233.8861379,6.275874227,3.474383346,5.004680089,2.422954743,3.662307534,1.749075186,0.572716821,39.02763877,0.0,230.0191539,1.357142857,1.857142857,2.214285714,-0.34,219.021,5.402931287,10.5681302,-4.742887023,9,18.81481474,7.822697123,0.0,0.0,0.0,13.60594207,12.20793278,13.88333263,41.6663096,0,0,0,1,0,1,1,0
C00201,531.7686034,9.724562632,4.945319212,9.466506185,3.678556114,8.098526522,5.744086983,1.171138183,54.99375446,0.0,372.9490753,1.0,1.571428571,2.0,0.29,360.964,5.772640178,11.40365898,-5.577939207,17,0.0,116.3574734,0.0,0.0,0.0,23.46809137,24.91878113,31.57701771,37.58402106,0,0,0,1,1,0,0,0
C00203,1239.282494,18.04735027,10.97454541,13.96543564,8.416621895,11.41305965,8.159162954,3.756846925,101.1989153,0.0,607.0815697,1.051282051,1.692307692,2.282051282,-1.87,580.139,7.658655558,12.43866522,-5.627087584,22,42.66563916,21.33513764,0.0,0.0,19.18694784,21.55257398,62.10730426,36.75648535,90.25338678,0,0,1,1,0,0,0,0
C00204,176.8771238,5.485269665,3.217863939,3.217863939,2.24972252,2.24972252,1.264280325,0.534973659,36.9881866,0.0,178.047738,1.166666667,1.666666667,2.0,-0.98,168.06,3.422420004,10.42133409,-1.667416856,6,6.103966388,5.969305288,0.0,0.0,6.420821623,11.75255023,18.6287544,9.589074368,47.0,1,1,1,1,0,1,0,0
C00206,900.1438812,12.05626199,7.063324453,10.08906631,5.351745497,8.181407097,5.664696026,2.442287234,40.68811016,12.2386844,411.0345003,1.307692308,2.038461539,2.730769231,-1.47,396.084,4.257087683,11.4510393,-5.227407369,16,24.17588835,15.64539425,0.0,0.0,6.420821623,32.62713496,24.85665557,22.70133806,49.40948754,0,0,1,1,0,0,0,0
C00207,26.26466251,1.732050808,1.204124145,1.204124145,0.908248291,0.908248291,0.0,0.0,0.0,5.783244946,58.04186481,1.5,1.5,1.5,-0.33,52.032,6.883957759,9.444444444,0.166666667,1,5.783244946,0.0,0.0,13.8474744,0.0,5.783244946,13.8474744,4.794537184,12.66666667,0,0,1,1,0,0,0,1
C00208,378.0184384,10.81096817,7.079025681,7.079025681,5.526831883,5.526831883,3.97897261,2.569694053,74.62554849,0.0,342.1162115,0.652173913,1.260869565,1.826086957,-0.44,320.121,3.646722911,9.942733135,-1.739073654,11,48.8317311,0.0,0.0,0.0,0.0,0.0,61.41178456,14.21058886,74.83333333,0,0,0,1,1,0,1,0
C00209,71.54887502,2.64273441,1.105461886,1.105461886,0.610305129,0.610305129,0.18295376,0.0,11.93861058,0.0,89.99530854,1.0,1.166666667,1.166666667,-1.06,88.018,1.280136054,9.099537037,-1.824074074,4,0.0,11.93861058,0.0,0.0,0.0,11.93861058,0.0,9.589074368,29.33333333,2,2,1,1,0,1,0,1
C00212,602.6175788,9.130228955,5.686375131,5.686375131,4.311819368,4.311819368,3.178383098,2.166090822,31.1466823,5.817862778,267.0967539,1.263157895,2.052631579,2.736842105,-1.81,254.141,1.747612859,9.950183768,-1.189129819,9,30.15591996,0.0,0.0,0.0,0.0,16.98174072,24.53980033,4.736862954,50.87805556,0,0,1,1,1,0,0,0
C00213,52.7548875,2.77005561,1.634837724,1.634837724,0.924068629,0.924068629,0.32800242,0.151225725,5.969305288,6.544756406,89.04767846,2.0,2.5,2.5,-0.57,82.038,3.43,9.536805556,-0.821759259,3,0.0,5.969305288,0.0,7.047671983,0.0,5.969305288,0.0,4.794537184,20.66666667,1,1,1,1,0,0,0,0
C00216,102.6059378,4.625897658,2.965421244,2.965421244,2.272429169,2.272429169,1.474040131,0.790638472,24.60192589,6.606881965,150.0528234,1.0,1.6,2.1,-0.2,140.05,1.277891157,8.87662037,-1.413194444,5,18.31189916,0.0,0.0,0.0,0.0,0.0,24.60192589,4.736862954,34.33333333,0,0,1,1,0,0,1,0
C00217,144.5833771,4.53658126,2.739272035,2.739272035,1.877144418,1.877144418,0.98640468,0.402452692,17.98045141,12.84164325,147.0531578,1.4,1.9,2.2,-1.1,138.058,3.848565935,9.993880386,-1.165509259,5,6.041840829,11.93861058,0.0,6.420821623,6.420821623,11.93861058,18.88348408,9.589074368,37.66666667,2,2,1,0,0,1,0,1
C00218,2.0,1.0,0.577350269,0.577350269,0.0,0.0,0.0,0.0,0.0,0.0,31.04219916,1.5,1.5,1.5,-0.04,26.018,-27.04,4.5,1.5,1,0.0,0.0,0.0,7.047671983,0.0,0.0,0.0,0.0,6.0,0,0,1,1,0,0,0,1
C00219,361.9035338,10.77005561,8.587710772,8.587710772,5.374473849,5.374473849,3.218940429,1.932082415,5.969305288,6.420821623,304.2402303,0.727272727,1.181818182,1.636363636,-1.57,272.218,18.43,10.3138082,-0.712141384,2,0.0,5.969305288,68.3735413,44.94575136,6.420821623,5.969305288,71.13195343,4.794537184,47.66666667,1,1,1,0,0,0,0,1
C00221,146.2188491,5.574586063,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.081733811,37.31277424,0.0,180.0633881,0.916666667,1.5,2.0,-0.24,168.06,1.581758759,9.119537037,-1.568935185,6,24.41586555,0.0,0.0,0.0,0.0,0.0,30.70589228,4.736862954,41.66666667,0,0,1,1,0,0,0,0
C00222,66.4385619,2.77005561,1.425234884,1.425234884,0.764529355,0.764529355,0.25795376,0.071288491,5.969305288,6.420821623,88.01604399,1.833333333,2.333333333,2.333333333,-0.86,84.03,3.14,9.368055556,-1.078703704,3,12.70698215,5.969305288,0.0,0.0,0.0,12.25546581,6.420821623,9.589074368,25.16666667,1,1,1,1,0,1,0,0
C00223,2137.592474,27.46658326,16.99618653,22.50297207,13.16167986,18.49676275,11.97961801,5.079618834,84.55497195,53.10971752,913.1519884,1.033898305,1.711864407,2.389830509,-3.68,871.35,14.48454541,12.68797328,-5.583715801,29,42.00939818,23.46809137,43.81811359,23.77220574,30.67817851,75.21737353,50.91206274,50.69749222,118.5214372,0,0,1,1,0,0,0,0
C00224,997.4185647,12.48378235,7.089119243,9.94971273,5.395833608,8.042890722,5.571189429,2.461132347,49.36838,16.98174072,427.0198993,1.296296296,2.0,2.666666667,-1.75,413.176,4.233821552,11.42312122,-5.255677905,17,30.15591996,18.2216977,0.0,0.0,0.0,35.20343842,24.53980033,28.19462862,43.3907968,0,0,0,1,1,0,0,0
C00227,133.3640961,3.416502219,1.673396662,3.203693406,1.073445667,2.237173755,0.742417051,0.167465307,13.79200241,0.0,139.9874599,1.625,2.0,2.0,-0.38,134.991,5.62,9.744930556,-4.571373457,6,0.0,13.79200241,0.0,0.0,6.9237372,13.79200241,6.9237372,13.88333263,20.81388889,0,0,1,1,1,0,0,0
C00229,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97989603,3.0,3.0,3.0,0.35,32.067,7.778571429,3.777777778,0.444444444,2,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,0.0,0,0,1,1,1,0,0,1
C00230,292.4920898,5.109060905,2.86297841,2.86297841,2.008646088,2.008646088,1.222364621,0.656467881,11.71881712,11.31296333,154.0266087,1.181818182,1.818181818,2.272727273,-1.71,148.073,1.402945662,10.27170446,-1.138611111,4,0.0,5.969305288,0.0,18.19910121,0.0,5.969305288,0.0,0.0,37.66666667,1,1,1,0,0,1,0,1
C00231,233.8861379,6.275874227,3.474383346,5.004680089,2.422954743,3.662307534,1.749075186,0.572716821,39.02763877,0.0,230.0191539,1.357142857,1.857142857,2.214285714,-0.34,219.021,5.402931287,10.5681302,-4.742887023,9,18.81481474,7.822697123,0.0,0.0,0.0,13.60594207,12.20793278,13.88333263,41.6663096,0,0,0,1,0,1,0,0
C00232,77.00409256,3.27005561,1.925234884,1.925234884,1.099080345,1.099080345,0.476054169,0.182400853,5.969305288,12.84164325,102.0316941,1.714285714,2.285714286,2.428571429,-0.86,96.041,5.14,9.599305556,-0.923981482,3,6.286160523,5.969305288,0.0,0.0,6.420821623,12.25546581,12.84164325,9.589074368,26.66666667,1,1,1,0,0,1,0,0
C00234,1148.949793,16.17194285,10.15257888,10.15257888,7.498280481,7.498280481,5.057851524,3.355495151,35.86771965,36.20659591,473.1658961,1.264705882,1.970588235,2.588235294,-4.62,450.262,5.787112678,12.3738417,-1.351394413,14,11.7292271,11.93861058,0.0,30.6862899,30.7611722,47.39686022,24.9253249,14.38361155,99.66666667,2,2,1,1,1,0,0,1
